,text,target
1756,Somewhere in the world right now the sun is shining and people are busy...but not here ,0
1757,@Labrys67 the chat broked? ,0
1758,@ruthclayton oh i aint gonna be ur bitch  but i will be HIS.. muwahaha,0
1759,Caught myself looking up the iphone. Promised I wouldn't torcher myself as I still have 6 months left on my current contract ,0
1760,Goodnight everyone. Well I'm not feeling much better and I'm going to the doctor tomorrow.  ,0
1761,@cardinaire ya me too ,0
1762,Blimmin' heck i'm slightly tired! And i still didn't see no Otalia ,0
1763,"im going 2 bed nowww - surprising??? Not rly, i have school 2morow, thats right, my spring break days r over ",0
1764,Wants her camera back! ,0
1765,first: UNC DOMINATED!!!!!!!!!!!!!!. second: the hills is back (hallelujah). third: econ paper? gaussian copula is def. NOT that deal ,0
1766,Is physically tired but can't sleep ,0
1767,tks pa 4 &quot;tapauing&quot; croissant tuna knowing dat Ive back-to-back meetings since morning  &amp; Zuraidah tks 4 buying my FAV STARBUCK MOCHA FRAP,0
1768,"@RussyRhubarb A new twitter name without telling me? Boo. By the way, I think Oberon is dead  Haven't seen him for ages...",0
1769,"@jeffsmithcars Why would you want to send traffic to that page?  At the bottom, you say you're not done  ",0
1770,@arielehenriques Why do I feel like your preaching to me? lol damn I'm guilty ,0
1771,"Looking at it, I seem to be getting a completely different config.. Finding shared hosting hard not having control ",0
1772,TV w/charley she is too cute and too sweet...trying to get over the blues  cheer me up tweeters,0
1773,@Djteck Mean ,0
1774,While I do enjoy my job very much. Its always nicest outside when I'm indoors ,0
1775,morning everyone!! still feeling poorly!   hope u all have a good day! x,0
1776,contemplated going out for a post-midnight walk but still have piles of work to get through ,0
1777,oh em gee. this is love http://tinyurl.com/djjc46 want want want! lusting after things i cannot afford. ,0
1778,Everything is still broken! ,0
1779,Mir every single morning I feel sick ,0
1780,i had 7 hours of sleep and now i cant go back to sleeping  im thirsty,0
1781,@indiblogger  do i neeI dotn get any comments and suggestions ,0
1782,"My peace, quiet &amp; stress freeness is bout to come to an end ",0
1783,"found my Sana...and has realized, that just like a white girl, I eat my problems ",0
1784,In work  sooo bored !,0
1785,"@MissElizabeth Food allergies suck!  I became allergic to shellfish about 4 months ago out of the blue, and I used to love shrimp.  ",0
1786,@d_TRIX my mom just had a root canal also...i feel your pain buddy! ,0
1787,Not even 8.30am and there's far too much noise in the office   Should have worked from home today.,0
1788,"@louislucci I usually only sleep 4 hours a night or so.  Going to bed now, have to get up at 5am ",0
1789,@tommcfly Good morning Tom! Why can't I send you a message? This is too short for the question I have  Well to bad for me I guess..,0
1790,"Guess what? My Dad is PREGNANT!!! lol nah, the doctor does have to give him an epidural for his chronic back pain, though. ",0
1791,"@josordoni yeah it was good news, a y combinator interview next week! dunno bout the oyster, will just suck it up I guess ",0
1792,@Sir_Almo it wont let me play DOH keeps saying user not valid ,0
1793,@eNiBeNi i would if i knew them  ed si que se duerme temprano :S,0
1794,@valonthecoast LOL awwww....I'm sorry you're stuck n bored...Yes hun I thought you be trying to keep yourself entertained...can't be easy ,0
1795,@Jamzeee I knowwwwww I sukkkk !!....   .. Take care of my gurls ...,0
1796,"@Kal_Penn arrrggghhh, and I hadn't seen last night's episode yet! Pity to lose you, though. ",0
1797,Early morning meetings ,0
1798,@infidelsarecool ugh how depressing.    i want to punch something.,0
1799,I STILL don't understand how to setup subversion for a website ,0
1800,@imperiusrex Brahbrah. Ugh. Bed in a hour. ,0
1801,"@joshsharp no money yet, i dont know anyone who has  maybe its all just a lie!! hes having us on so we all like him a little bit more lol",0
1802,"sat at work  Not fair, so not fair",0
1803,Whoh what a day... Now for the shut part... Hydraulics assignment time ,0
1804,oh wtf @ house. NOT COOL. ,0
1805,Brain Hurty Squishy Mess ,0
1806,@vomitto ahh ai dreptate Pixar ,0
1807,woke up too early ,0
1808,watching tv. trying to sleep. not working. ,0
1809,@lisalent As part of Freeview? We don't get the sports channel ,0
1810,No way I'm gonna sleep tonight ,0
1811,No TravoRadio this morning. BlipFM is down. ,0
1812,@DTizzler and it took me my entire walk to the train station to undo it ,0
1813,@amyg0716 thats really sad  i wolud hate that! but i had choco milk earlier =D lol,0
1814,"I have had an allergic reaction to my contacts, stuck with my specs until it clears up. Means and end to my breast feeding tho ",0
1815,wow my x60s is dead ,0
1816,just finished cooking spag bol from scratch.. in other words been cooking for the past 4 hours! i'm not hungry anymore ,0
1817,trying to write dssertation ,0
1818,@ilovedt that's what I thought. Bummer! ,0
1819,".. This response from Support is blatantly untrue, fake accounts are shut down all the time!  And it contradicts their own Terms too.  ",0
1820,Oh noooooo Kath is back from Annual Leave!!!!!  du du duuuuuuuu!,0
1821,@Kal_Penn thank you for being a great character on House! I'm sad to see you go! ,0
1822,@babyporridge I didn't get your 'Twitter is crap' reply ,0
1823,"Dad was admitted to hospital yesterday, so want to fly to Cape Town to visit... R1900 for monday return ticket on #Kulula ",0
1824,Haven't tweeted in ages my twitterberry doesn't work anymore help! ,0
1825,I don't like these late start night shifts coupled with it being bloody light outside my window when I'm meant to be going to sleep ,0
1826,Longing for yesterday ,0
1827,i want a guy like carmello or jimmy ,0
1828,@_laertesgirl Sorry to hear that.  Anything specific? x,0
1829,ha ha ha   damn i had  such  good  time chillin wit  my  favorite hizzo  danced my face off @ the lodge never made it to backbooth  ..,0
1830,Work today ,0
1831,@EvilUnicorn im not on aim rn ,0
1832,"I accidentally put sugar in my food instead of salt, so now I'm eating sweet fried rice  My clumsiness astounds me sometimes!!",0
1833,Why don't the hot guys from my gym get on my train in the morning? It's always full of dullards ,0
1834,Another sales pitch today for a potential #surface customer. I do more sales than development these days ,0
1835,"Downloading the torrent of last night's SYTYCDA, where my love BJ was tragically (but predictably) eliminated ",0
1836,Waiting for an update about my car. It's in the shop again! ,0
1837,Bored from doing homework  What is pingping doing?,0
1838,"The worst part about laundry is: the longer that you wait to do it, the more unpleasant it becomes. ",0
1839,"@ZappoMan oh, your tweet was about weapons? That's covered by Pandora's Box - can't uninvent it, leaving us all with MAD ",0
1840,FUCK....I CAN'T SLEEP ,0
1841,"@reznik360 @bonbonfire another fun confab, no matter what comes of it. i wish i hadn't worked until 9. i'm gonna miss next week, though. ",0
1842,is sooo proud with her bro! huhu.. he's so talentfull.. i wish i could do best like him.. ,0
1843,i'm missing my best friends. I miss our fun times together. I love you guys and i miss you so much  ,0
1844,Done with homework. Sneezing  but feeling better! 28 days,0
1845,Passed out last night while mum was puttin cream on my.tattoo ,0
1846,@PrinceDavey aww no invite??  lol jk. coolness for the day off!,0
1847,@BobbyLy Nah gentlemen. I got class at 8AM on Wednesdays.  But thanks anyway!&lt;3,0
1848,@PhillyD Awe it always sucks when you cant sleep in your own bed  Hope your dad gets better he is in my prayers .,0
1849,Note to you all: don't go to the choclate bar @ schiphol!! it is passengers only ,0
1850,didnt hear from my hunn today ,0
1851,@getvisible journalists are up there with ambulance chasing lawyers in my reckoning ,0
1852,"Good morning world, couldn't sleep tonight  Copenhagen doesn't want to leave my head...",0
1853,Flo rider has sampled that blue song he messed that song up for me ,0
1854,@devakishor Oh oh! That's sad! ,0
1855,i had a extravagant yet time conserving plan lined up for today.......which ive now forgotten ,0
1856,@iwouldificould How have you watched it? I tried the youtube link but it won't work! ,0
1857,missing my boyfriend  who im on the phone with but its just not the same TWEET,0
1858,wont get any rudd money   for those in doubt... http://calculators.ato.gov.au/scripts/axos/axos.asp?CONTEXT=&amp;KBS=ESB.xr4&amp;go=ok,0
1859,@RebeccaMayne That does sound boring as hell becs ,0
1860,is sad because there was another earthquake in italy.. ,0
1861,@wilshipley  I am sad... the Dutch localization in DL2 is bad... it's incomplete and has too many truncations...,0
1862,@Codylfriend - you're not sweet ,0
1863,@disobedientgirl wonderful.. I ll be slogging at 9.. you get up at 9 eh.. ,0
1864,@MrBigglesrox hey emily you lie!!! meanie   ,0
1865,@Pauliwhirl OMG WHINE WHINE WHINE WHINE HOUSING LOTERY IS OVER STFU I HAD TO EXPLAIN TO QIDONG THAT HE WAS FUCKED. ,0
1866,I stayed up too late. Didn't get the design done like I wanted to ,0
1867,Allergies playin up like mad today ,0
1868,Planting a friend today.  Not been to a funeral in &gt;20 years.,0
1869,No music today. Blip.fm is undergoing maintenance ,0
1870,@anyshalyke oh you went clubbing without me   lol next time we can do it together,0
1871,JUST realized im talking to no one... ,0
1872,@jacvanek What a sad thought if it isnt!  &lt;3 CC,0
1873,"doesn't want to go to school tomorrow. it's the last day, but it's also twyla's day off ",0
1874,@bavster_twit u can't sip crap vodka! Nope not done #c25k got ominous knee pain - not good ,0
1875,Off to the doctor's today emily has a rash which looks like the measles ,0
1876,@shantelleb so has mine ,0
1877,@Aiiane What's wrong with being an attention whore? ,0
1878,on the coach  gonna be fun!,0
1879,Misses Rach already ,0
1880,@DeiondraSanders I'm always up late. I wish I was a morning person but I'm not ,0
1881,AHHHHHHH! Everyones doing laundry except me ,0
1882,boxee now has Pandora. Useless to me here in Oz. Boo hoo ,0
1883,i hurt my leg! ,0
1884,"@timvansas no, not yet   But also need to finish the rest of it ;)",0
1885,@seanporter thank uuu! i know i heard youre in dallas ,0
1886,Downy weather  Where's the summer?,0
1887,@KarsentheSlater I'm getting pissy lately - I know I make mormon jokes at you - I'm sorry. I hear mormon jokes now and I feel bad. ,0
1888,"Also, I realize that sounded a tad drama-queen, but I haven't been sick in YEARS. It's hittin me hard this time ",0
1889,Okay I'm sorry that was mean. I'm not nice ,0
1890,Craaaaap. My Macbook Pro is kernel panicking a lot now. I think I'm going to be forced into an upgrade sooner than this summer ,0
1891,pose ta b goin ta AZ dis week  i hope lol,0
1892,"Well that made me sad, i sat down to watch tv, and then remembered i dont have cable anymore.  Lol.",0
1893,@1an3 thank you!! I have to now do it all again today ,0
1894,Had a lovely day at the beach followed by dinner with a gorgeous lady ;) roll on the work today  Booo!,0
1895,"@TyJaneTrev i agreee! clearly they only want attention, SORRY I COULDN'T CATCH THE TRAIN MATEEE ",0
1896,"i got smoke in my eyes, now they burn ",0
1897,"Loves what #drupal file framework module could do, but is sick of Bitcache errors making it impossible to upload files ",0
1898,i feel lonely today.... ,0
1899,@hebb I wish I could go to bed... ,0
1900,Haha my house is creepy at night!!  It creaks and stuff..scary. lol..I'm gonna go to bed.,0
1901,can't upload my pic ,0
1902,ah..I hate flu..now its third day. guess what happened accidently I shaved my eye brows off. I need glasses ,0
1903,@zackdft but i like reading the bullshit! ,0
1904,im so confused  This SUCKS!!!!!,0
1905,has to study math 4 econ but isnt in the mood ,0
1906,"@MissCassandra StiLL on my &quot;Lions &amp; Tigers &amp; Bears&quot; shyt.............  but GOD is gOOd consequently, I wiLL be tOO",0
1907,why do other people get replies ,0
1908,"Damn stiff neck, day 2 ",0
1909,@djginaturner no le gusta house of house 5 min intro ,0
1910,Missing the fab five ,0
1911,@marcellariley it was a repeat tonight for Gossip Girl ,0
1912,is losing her hubby for a week tomorrow for work.  Easter and all ,0
1913,@HoptonHouseBnB I'm thinking of getting my old FM tuner from the garage as I'm having problems when my PC just stops playing audio ,0
1914,i want my money from kevo to hurry up ,0
1915,Anybody willing to help me??? I've been trying to make a sad tune on the piano for a new song but it always ends up happy and bright  ???,0
